Verb,Full Sentence,SUBJ,OBJ,Q1: Has Object been hurt or weakened in some way?,Q2: Has Object been helped or supported in some way?,Q3: How do you think that the Object feels about the outcome?,Q4: Do you think that anyone values Object?,Q5: How Object Feels About Subject?,Q6: How do you/reader feel about the outcome?,Q7: How a Reader Feels About Object?,Q8: How a Reader Feels About Subject?,Q9: Has Subject been hurt or weakened in some way?,Q10: Has Subject been helped or supported in some way?,Q11: How do you think that the Subject feels about the outcome?,Q12: Do you think that anyone values Subject?,Q13: How Subject Feels About Object?,Q14: How do you think that the Writer feels about the outcome?,Q15: How the Writer Feels About Object?,Q16: How the Writer Feels About Subject?
issue,the <span style='color:#0000CD'>company</span> <u>issues</u> a <span style='color:#006400'>commitment</span>.,company,commitment,-1,-1,0,1,0,0,0,0,-1,-1,0,1,0.5,0,0,0
issue,the <span style='color:#0000CD'>court</span> <u>issues</u> a <span style='color:#006400'>order</span>.,court,order,-1,1,0,1,0,0,0.5,0,-1,-1,0,1,0,0,0.5,0
issue,the <span style='color:#0000CD'>court</span> <u>issues</u> a <span style='color:#006400'>order</span>.,court,order,-1,-1,0,1,0,0,0.5,0.5,-1,-1,0.5,1,1,0,0.5,0.5
issue,the <span style='color:#0000CD'>court</span> <u>issues</u> a <span style='color:#006400'>order</span>.,court,order,-1,-1,0,1,0,0,0.5,0.5,-1,-1,0,1,0,0,0,0
issue,the <span style='color:#0000CD'>judge</span> <u>issues</u> a <span style='color:#006400'>decision</span>.,judge,decision,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
issue,the <span style='color:#0000CD'>judge</span> <u>issues</u> a <span style='color:#006400'>decision</span>.,judge,decision,-1,-1,0,-1,0,-0.5,0,0.5,-1,-1,0,1,0,-0.5,0,0.5
issue,the <span style='color:#0000CD'>controller</span> <u>issues</u> a <span style='color:#006400'>command</span>.,controller,command,-1,1,0,1,0,0,0.5,0.5,-1,-1,0,1,0,0,0.5,0.5
issue,the <span style='color:#0000CD'>controller</span> <u>issues</u> a <span style='color:#006400'>command</span>.,controller,command,-1,1,0,1,0,0,-0.5,-0.5,-1,-1,1,1,1,0,-0.5,-0.5
display,the <span style='color:#0000CD'>utility</span> <u>displays</u> the <span style='color:#006400'>status</span>.,utility,status,-1,1,0,1,0,0.5,0.5,0.5,-1,-1,0,1,0,0,0.5,0.5
display,the <span style='color:#0000CD'>utility</span> <u>displays</u> the <span style='color:#006400'>status</span>.,utility,status,1,-1,0,1,-1,-0.5,0.5,0.5,-1,-1,0,1,-0.5,-0.5,-0.5,-0.5
display,the <span style='color:#0000CD'>utility</span> <u>displays</u> the <span style='color:#006400'>status</span>.,utility,status,-1,-1,0,1,0,0,0,0,-1,-1,0,1,0,0,0,0
display,<span style='color:#0000CD'>monitor</span> will <u>display</u> <span style='color:#006400'>text</span>.,monitor,text,-1,1,0,1,0,0,0,0,-1,1,0,1,0,0,0,0
display,<span style='color:#0000CD'>monitor</span> will <u>display</u> <span style='color:#006400'>text</span>.,monitor,text,-1,-1,0,1,0,0,0,0,-1,-1,0,1,0,0,0,0
display,<span style='color:#0000CD'>monitor</span> will <u>display</u> <span style='color:#006400'>text</span>.,monitor,text,-1,1,0,1,0,0,0,0,-1,-1,0,1,0,0,0,0
display,the <span style='color:#0000CD'>gallery</span> <u>displays</u> a <span style='color:#006400'>collection</span>.,gallery,collection,-1,-1,0.5,1,0.5,0.5,-0.5,0,1,-1,0.5,-1,0.5,0.5,0,-0.5
display,the <span style='color:#0000CD'>gallery</span> <u>displays</u> a <span style='color:#006400'>collection</span>.,gallery,collection,-1,-1,0.5,-1,0.5,0,0,0,1,-1,-1,1,0,-0.5,0.5,0
display,the <span style='color:#0000CD'>utility</span> <u>displays</u> a <span style='color:#006400'>screen</span>.,utility,screen,-1,1,0,-1,0,0,0,0,-1,-1,0,-1,0,0,0,0
display,the <span style='color:#0000CD'>utility</span> <u>displays</u> a <span style='color:#006400'>screen</span>.,utility,screen,-1,1,0.5,-1,-0.5,-0.5,-0.5,0.5,1,-1,0,-1,0.5,0.5,-0.5,0.5
display,this <span style='color:#0000CD'>officer</span> <u>displayed</u> <span style='color:#006400'>coolness</span>.,officer,coolness,-1,-1,0,1,0,0.5,0.5,0.5,-1,-1,0.5,-1,0.5,0.5,0.5,0.5
display,this <span style='color:#0000CD'>officer</span> <u>displayed</u> <span style='color:#006400'>coolness</span>.,officer,coolness,-1,-1,0,-1,0,0.5,1,0.5,-1,-1,0.5,1,0.5,0,0,0
display,this <span style='color:#0000CD'>officer</span> <u>displayed</u> <span style='color:#006400'>coolness</span>.,officer,coolness,-1,-1,0,-1,0,0.5,0.5,1,-1,-1,0.5,1,1,0.5,0.5,1
display,a <span style='color:#0000CD'>child</span> will <u>display</u> <span style='color:#006400'>behavior</span>.,child,behavior,-1,-1,0,-1,0,0,0,0,-1,1,0.5,1,0.5,0,0,0
display,a <span style='color:#0000CD'>child</span> will <u>display</u> <span style='color:#006400'>behavior</span>.,child,behavior,-1,-1,0,-1,0,0,0,0,-1,-1,0,-1,0,0,0,0
expect,a <span style='color:#0000CD'>country</span> will <u>expect</u> the <span style='color:#006400'>value</span>.,country,value,-1,1,1,1,1,0,0,0,-1,1,1,1,1,0,0,0
expect,a <span style='color:#0000CD'>country</span> will <u>expect</u> the <span style='color:#006400'>value</span>.,country,value,-1,-1,0,-1,0,0,0,0,-1,-1,0,1,0.5,0,0,0
expect,a <span style='color:#0000CD'>country</span> will <u>expect</u> the <span style='color:#006400'>value</span>.,country,value,-1,1,0,1,0,1,1,1,-1,1,1,1,1,1,1,1
expect,the <span style='color:#0000CD'>enemy</span> <u>expected</u> a <span style='color:#006400'>reinforcement</span>.,enemy,reinforcement,-1,-1,0,-1,0,-0.5,-0.5,-0.5,1,-1,-1,1,1,-0.5,-0.5,-0.5
expect,the <span style='color:#0000CD'>enemy</span> <u>expected</u> a <span style='color:#006400'>reinforcement</span>.,enemy,reinforcement,-1,1,1,-1,0.5,1,0,0,-1,1,1,-1,0.5,1,0,0
expect,the <span style='color:#0000CD'>enemy</span> <u>expected</u> a <span style='color:#006400'>reinforcement</span>.,enemy,reinforcement,-1,-1,-1,1,0.5,-0.5,-1,-1,-1,1,1,1,1,-0.5,-0.5,-0.5
expect,the <span style='color:#0000CD'>teacher</span> <u>expects</u> <span style='color:#006400'>performance</span>.,teacher,performance,-1,-1,0,1,0,0,0.5,0.5,-1,-1,0.5,1,0.5,0,0.5,0.5
expect,the <span style='color:#0000CD'>teacher</span> <u>expects</u> <span style='color:#006400'>performance</span>.,teacher,performance,-1,-1,0,1,0,0,0,1,-1,-1,1,1,1,0.5,0.5,1
expect,the <span style='color:#0000CD'>teacher</span> <u>expects</u> <span style='color:#006400'>performance</span>.,teacher,performance,-1,-1,0,1,0,0,0,0,-1,-1,0,1,0,0,0,0.5
expect,the <span style='color:#0000CD'>traveller</span> <u>expected</u> a <span style='color:#006400'>burst</span>.,traveller,burst,-1,1,0,1,0,0.5,1,0.5,-1,1,1,-1,1,0.5,0.5,0
expect,the <span style='color:#0000CD'>traveller</span> <u>expected</u> a <span style='color:#006400'>burst</span>.,traveller,burst,-1,-1,0,-1,0,-1,-1,1,1,-1,-1,1,-1,-1,-1,1
expect,the <span style='color:#0000CD'>traveller</span> <u>expected</u> a <span style='color:#006400'>burst</span>.,traveller,burst,-1,1,0,1,0,0.5,0.5,0.5,-1,-1,0.5,1,0.5,0.5,0.5,0.5
expect,the <span style='color:#0000CD'>country</span> <u>expects</u> an <span style='color:#006400'>answer</span>.,country,answer,-1,-1,0,-1,0,0.5,0,0.5,-1,-1,0,1,0,0,0,0.5
expect,the <span style='color:#0000CD'>country</span> <u>expects</u> an <span style='color:#006400'>answer</span>.,country,answer,-1,-1,0,-1,0,0,0,1,-1,-1,0.5,1,0,0,0,1
expect,the <span style='color:#0000CD'>total</span> <u>expected</u> <span style='color:#006400'>utility</span>.,total,utility,-1,1,0,1,0,0.5,0.5,0,-1,-1,0,1,0,0.5,0.5,0
diagnose,a <span style='color:#0000CD'>doctor</span> <u>diagnosed</u> <span style='color:#006400'>him</span>.,doctor,him,1,1,-1,1,-0.5,-1,0.5,-0.5,-1,-1,-0.5,-1,0,-1,0,0.5
diagnose,a <span style='color:#0000CD'>doctor</span> <u>diagnosed</u> <span style='color:#006400'>him</span>.,doctor,him,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1
diagnose,a <span style='color:#0000CD'>psychiatrist</span> <u>diagnosed</u> <span style='color:#006400'>depression</span>.,psychiatrist,depression,1,1,-0.5,1,0,0,0,-0.5,1,-1,0,1,0,0,0,0.5
diagnose,a <span style='color:#0000CD'>psychiatrist</span> <u>diagnosed</u> <span style='color:#006400'>depression</span>.,psychiatrist,depression,-1,-1,0,-1,0,-1,-1,0.5,-1,-1,-0.5,1,-1,-0.5,0,0
diagnose,this <span style='color:#0000CD'>farmer</span> <u>diagnosed</u> the <span style='color:#006400'>situation</span>.,farmer,situation,-1,1,0,1,0,0,-0.5,0,-1,1,-0.5,1,-0.5,0.5,-0.5,0
diagnose,this <span style='color:#0000CD'>farmer</span> <u>diagnosed</u> the <span style='color:#006400'>situation</span>.,farmer,situation,-1,1,0,1,0,0.5,0.5,0.5,-1,-1,0.5,-1,0.5,0.5,0.5,0.5
diagnose,this <span style='color:#0000CD'>farmer</span> <u>diagnosed</u> the <span style='color:#006400'>situation</span>.,farmer,situation,-1,-1,0,-1,0,0,0,0,-1,-1,0,1,0,0,0,0
diagnose,a <span style='color:#0000CD'>doctor</span> <u>diagnosed</u> the <span style='color:#006400'>illness</span>.,doctor,illness,-1,-1,0,1,0,0,-0.5,0.5,-1,-1,0,1,0,0,0,0
diagnose,a <span style='color:#0000CD'>doctor</span> <u>diagnosed</u> the <span style='color:#006400'>illness</span>.,doctor,illness,-1,1,0,-1,0,0,0,0,-1,-1,1,1,-1,0,0,0
diagnose,a <span style='color:#0000CD'>doctor</span> <u>diagnosed</u> the <span style='color:#006400'>illness</span>.,doctor,illness,-1,1,1,1,0.5,0.5,0.5,0,1,1,0.5,1,0.5,0.5,0.5,1
diagnose,the <span style='color:#0000CD'>doctor</span> will <u>diagnose</u> the <span style='color:#006400'>problem</span>.,doctor,problem,-1,1,0,-1,0,0,0,0,-1,1,0,1,-0.5,0,0,0
diagnose,the <span style='color:#0000CD'>doctor</span> will <u>diagnose</u> the <span style='color:#006400'>problem</span>.,doctor,problem,-1,1,0.5,1,0.5,1,0.5,0.5,-1,1,1,1,1,1,1,0.5
diagnose,the <span style='color:#0000CD'>doctor</span> <u>diagnosed</u> the <span style='color:#006400'>disease</span>.,doctor,disease,-1,-1,0,1,0,0.5,0,1,-1,-1,0.5,1,0,0.5,0.5,0.5
diagnose,the <span style='color:#0000CD'>doctor</span> <u>diagnosed</u> the <span style='color:#006400'>disease</span>.,doctor,disease,-1,1,0,-1,0,0,-1,0,-1,-1,0.5,1,-1,0,0,0
diagnose,the <span style='color:#0000CD'>doctor</span> <u>diagnosed</u> <span style='color:#006400'>cancer</span>.,doctor,cancer,-1,-1,0,1,0,0,-0.5,0.5,-1,-1,-0.5,1,-0.5,0,-0.5,0.5
foster,a <span style='color:#0000CD'>society</span> <u>fosters</u> this <span style='color:#006400'>disposition</span>.,society,disposition,1,1,0.5,1,0,0.5,0.5,-0.5,-1,-1,-0.5,-1,-0.5,0,0,0.5
foster,a <span style='color:#0000CD'>society</span> <u>fosters</u> this <span style='color:#006400'>disposition</span>.,society,disposition,-1,-1,0,-1,0,0.5,0.5,0.5,-1,-1,0.5,1,0.5,0.5,0.5,0.5
foster,the <span style='color:#0000CD'>government</span> has <u>fostered</u> <span style='color:#006400'>them</span>.,government,them,-1,1,0.5,1,1,1,1,1,-1,-1,0.5,1,1,1,1,1
foster,the <span style='color:#0000CD'>government</span> has <u>fostered</u> <span style='color:#006400'>them</span>.,government,them,-1,1,1,1,0.5,0.5,0.5,0.5,-1,-1,0.5,1,0.5,0.5,0.5,0.5
foster,the <span style='color:#0000CD'>institution</span> <u>fosters</u> <span style='color:#006400'>pride</span>.,institution,pride,-1,1,0,1,0,0,0,0,-1,1,0,1,0,0,0,0
foster,the <span style='color:#0000CD'>institution</span> <u>fosters</u> <span style='color:#006400'>pride</span>.,institution,pride,-1,1,0,1,0,1,1,1,-1,-1,0,1,1,1,1,1
foster,the <span style='color:#0000CD'>institution</span> <u>fosters</u> <span style='color:#006400'>pride</span>.,institution,pride,-1,-1,0,1,0,0.5,0.5,0.5,-1,-1,0,1,0,0.5,0.5,0.5
foster,the <span style='color:#0000CD'>tradition</span> <u>fostered</u> the <span style='color:#006400'>division</span>.,tradition,division,1,-1,-1,1,-1,-0.5,-0.5,1,-1,1,1,1,1,-0.5,-1,-0.5
foster,the <span style='color:#0000CD'>party</span> will <u>foster</u> the <span style='color:#006400'>spirit</span>.,party,spirit,-1,1,0,1,0,1,1,1,-1,-1,0,1,0,1,1,1
foster,the <span style='color:#0000CD'>party</span> will <u>foster</u> the <span style='color:#006400'>spirit</span>.,party,spirit,-1,-1,0,1,0,0.5,0.5,0.5,-1,1,1,1,1,0.5,0.5,0.5
foster,the <span style='color:#0000CD'>party</span> will <u>foster</u> the <span style='color:#006400'>spirit</span>.,party,spirit,-1,-1,1,1,1,0,0,0,-1,-1,1,1,1,0,0,0
foster,<span style='color:#0000CD'>investment</span> <u>fosters</u> an <span style='color:#006400'>division</span>.,investment,division,-1,-1,0,-1,0,0,0,0,-1,-1,0,-1,0,0,0,0
foster,<span style='color:#0000CD'>investment</span> <u>fosters</u> an <span style='color:#006400'>division</span>.,investment,division,-1,-1,0,-1,0,-0.5,-0.5,0.5,1,-1,-0.5,1,-0.5,-0.5,-0.5,0.5
foster,<span style='color:#0000CD'>investment</span> <u>fosters</u> an <span style='color:#006400'>division</span>.,investment,division,-1,1,-1,1,1,-1,-0.5,-0.5,1,-1,-1,1,-1,-1,-1,-1
foster,the <span style='color:#0000CD'>government</span> will <u>foster</u> the <span style='color:#006400'>development</span>.,government,development,-1,-1,0,-1,0,0,0,0.5,-1,1,1,1,1,1,0.5,1
gather,the <span style='color:#0000CD'>thinker</span> <u>gathers</u> up the <span style='color:#006400'>nature</span>.,thinker,nature,-1,-1,0,1,0,0.5,0.5,0.5,-1,-1,0,-1,0.5,0.5,0.5,0
gather,the <span style='color:#0000CD'>thinker</span> <u>gathers</u> up the <span style='color:#006400'>nature</span>.,thinker,nature,-1,-1,0,1,0,0.5,1,0.5,-1,1,1,1,1,0,1,0.5
gather,the <span style='color:#0000CD'>meeting</span> <u>gathered</u> <span style='color:#006400'>momentum</span>.,meeting,momentum,-1,-1,0,1,0,0,0,0,-1,1,0,1,0,0,0,0
gather,the <span style='color:#0000CD'>reader</span> will <u>gather</u> some <span style='color:#006400'>impression</span>.,reader,impression,-1,-1,0,-1,0,0,0,0,-1,-1,0,1,0,0,0,0
gather,the <span style='color:#0000CD'>reader</span> will <u>gather</u> some <span style='color:#006400'>impression</span>.,reader,impression,-1,-1,0,1,0,0,0,0,-1,1,0,1,0,0,0,0
gather,the <span style='color:#0000CD'>rumour</span> <u>gathered</u> a <span style='color:#006400'>crowd</span>.,rumour,crowd,-1,1,1,1,1,0.5,-1,-1,-1,-1,0,1,0,0.5,-0.5,-0.5
gather,the <span style='color:#0000CD'>rumour</span> <u>gathered</u> a <span style='color:#006400'>crowd</span>.,rumour,crowd,-1,-1,0.5,1,0.5,-0.5,-0.5,-0.5,-1,-1,0,1,0,-0.5,-0.5,-0.5
gather,the <span style='color:#0000CD'>mother</span> <u>gather</u> <span style='color:#006400'>them</span>.,mother,them,-1,-1,-0.5,1,0.5,0,0.5,0.5,-1,-1,0.5,1,1,0,0.5,0.5
gather,the <span style='color:#0000CD'>mother</span> <u>gather</u> <span style='color:#006400'>them</span>.,mother,them,-1,1,0,1,0,0,0,0,-1,-1,0,1,0,0,0,0
gather,the <span style='color:#0000CD'>author</span> <u>gathered</u> <span style='color:#006400'>them</span>.,author,them,-1,1,0.5,1,0.5,0.5,0.5,0.5,-1,1,0.5,1,0.5,0.5,0.5,0.5
gather,the <span style='color:#0000CD'>author</span> <u>gathered</u> <span style='color:#006400'>them</span>.,author,them,-1,1,0,1,0,0,0,0,-1,-1,0,1,0,0,0,0
gather,the <span style='color:#0000CD'>author</span> <u>gathered</u> <span style='color:#006400'>them</span>.,author,them,-1,-1,0,1,0,0,0,0,-1,-1,0,1,0,0,0,0
gather,the <span style='color:#0000CD'>author</span> <u>gathered</u> <span style='color:#006400'>them</span>.,author,them,-1,1,0,1,0,0,0,0,-1,1,0,1,0,0,0,0
gather,<span style='color:#0000CD'>meantime</span> <u>gathered</u> a <span style='color:#006400'>army</span>.,meantime,army,-1,1,1,1,0,0.5,1,0,-1,-1,0,1,0,1,1,0.5
gather,<span style='color:#0000CD'>meantime</span> <u>gathered</u> a <span style='color:#006400'>army</span>.,meantime,army,-1,1,0.5,1,0,0.5,0.5,0,-1,-1,0,-1,0,0.5,0.5,0
reconcile,the <span style='color:#0000CD'>conviction</span> <u>reconciled</u> the <span style='color:#006400'>nation</span>.,conviction,nation,-1,-1,0.5,-1,0.5,0,0.5,0.5,-1,-1,0,-1,0,0,0.5,0.5
reconcile,the <span style='color:#0000CD'>conviction</span> <u>reconciled</u> the <span style='color:#006400'>nation</span>.,conviction,nation,-1,1,1,1,0.5,0,0,0,-1,-1,0,1,0,0,0,0
reconcile,the <span style='color:#0000CD'>conviction</span> <u>reconciled</u> the <span style='color:#006400'>nation</span>.,conviction,nation,-1,1,-0.5,1,0.5,0.5,1,0.5,-1,1,-1,1,0.5,0.5,1,1
reconcile,<span style='color:#0000CD'>man</span> will have <u>reconciled</u> <span style='color:#006400'>them</span>.,man,them,-1,1,0.5,1,0.5,1,1,1,-1,-1,1,1,1,1,0.5,1
reconcile,<span style='color:#0000CD'>man</span> will have <u>reconciled</u> <span style='color:#006400'>them</span>.,man,them,-1,1,0.5,1,1,0,1,0.5,-1,1,0.5,1,0.5,0.5,0,0.5
reconcile,the <span style='color:#0000CD'>hope</span> will have <u>reconciled</u> the <span style='color:#006400'>country</span>.,hope,country,-1,1,1,1,1,0.5,0.5,1,-1,1,0,1,0,0.5,0.5,1
reconcile,the <span style='color:#0000CD'>hope</span> will have <u>reconciled</u> the <span style='color:#006400'>country</span>.,hope,country,-1,-1,0,-1,0,0.5,1,1,-1,-1,0,-1,0,0.5,1,1
reconcile,the <span style='color:#0000CD'>hope</span> will have <u>reconciled</u> the <span style='color:#006400'>country</span>.,hope,country,-1,-1,0,-1,0,1,1,1,-1,-1,0,-1,0,1,1,1
reconcile,a <span style='color:#0000CD'>conviction</span> <u>reconciled</u> the <span style='color:#006400'>country</span>.,conviction,country,-1,1,0.5,1,0.5,0.5,0.5,0.5,-1,-1,0,1,0,0.5,0.5,0
reconcile,a <span style='color:#0000CD'>conviction</span> <u>reconciled</u> the <span style='color:#006400'>country</span>.,conviction,country,-1,1,0,1,0,0.5,0.5,0.5,-1,1,0,-1,0,0.5,0,0
reconcile,a <span style='color:#0000CD'>conviction</span> <u>reconciled</u> the <span style='color:#006400'>country</span>.,conviction,country,-1,1,1,1,1,0.5,0.5,0.5,-1,-1,0,1,0,0.5,0.5,0.5
reconcile,<span style='color:#0000CD'>time</span> will have <u>reconciled</u> the <span style='color:#006400'>nation</span>.,time,nation,1,-1,-0.5,1,-0.5,-0.5,-0.5,-0.5,-1,-1,0,1,0,-0.5,-0.5,-0.5
reconcile,<span style='color:#0000CD'>time</span> will have <u>reconciled</u> the <span style='color:#006400'>nation</span>.,time,nation,-1,1,1,1,1,1,0.5,1,-1,-1,0,1,0,1,0.5,1
reconcile,<span style='color:#0000CD'>time</span> will have <u>reconciled</u> the <span style='color:#006400'>nation</span>.,time,nation,1,-1,1,1,0.5,0.5,0.5,1,-1,1,0,1,0,0.5,0,1
reconcile,will <span style='color:#0000CD'>truth</span> <u>reconcile</u> a <span style='color:#006400'>nation</span>.,truth,nation,-1,1,0,1,0,0.5,0.5,0.5,-1,-1,0,1,0,0.5,0.5,0.5
devise,the <span style='color:#0000CD'>department</span> <u>devised</u> a <span style='color:#006400'>system</span>.,department,system,-1,-1,0,1,0,0,0,0,-1,-1,0.5,1,0,0,0,0
devise,the <span style='color:#0000CD'>department</span> <u>devised</u> a <span style='color:#006400'>system</span>.,department,system,-1,-1,0,1,0,1,1,0.5,-1,1,1,-1,1,1,1,0.5
devise,the <span style='color:#0000CD'>company</span> <u>devised</u> a <span style='color:#006400'>way</span>.,company,way,-1,1,0,1,0,1,-0.5,0.5,-1,1,1,1,1,1,0,0
devise,the <span style='color:#0000CD'>company</span> <u>devised</u> a <span style='color:#006400'>way</span>.,company,way,-1,-1,0,1,0,0,0,0,-1,-1,0,1,0,0,0,0
devise,the <span style='color:#0000CD'>king</span> <u>devised</u> a <span style='color:#006400'>system</span>.,king,system,-1,-1,0,1,0,0.5,0.5,0.5,-1,-1,1,1,1,0.5,0.5,0.5
devise,the <span style='color:#0000CD'>government</span> <u>devised</u> a <span style='color:#006400'>program</span>.,government,program,-1,1,0,1,0,0,0,0,-1,-1,0.5,1,1,0,0,0
devise,the <span style='color:#0000CD'>government</span> <u>devised</u> a <span style='color:#006400'>program</span>.,government,program,-1,-1,0,1,0,0,0,0,-1,-1,1,1,1,0,0,0
devise,the <span style='color:#0000CD'>government</span> <u>devised</u> a <span style='color:#006400'>program</span>.,government,program,-1,1,0,1,0,-0.5,0,-0.5,-1,-1,0,1,0.5,-0.5,0,-0.5
devise,the <span style='color:#0000CD'>teacher</span> <u>devised</u> a <span style='color:#006400'>plan</span>.,teacher,plan,-1,-1,0,1,0,1,1,1,-1,-1,1,1,1,1,1,1
devise,the <span style='color:#0000CD'>teacher</span> <u>devised</u> a <span style='color:#006400'>plan</span>.,teacher,plan,-1,1,0,1,0,0.5,0.5,0.5,-1,-1,1,1,1,0.5,0.5,0.5
devise,the <span style='color:#0000CD'>author</span> <u>devised</u> a <span style='color:#006400'>system</span>.,author,system,-1,1,0,1,0,0.5,1,0.5,-1,-1,1,1,1,0.5,1,0.5
devise,the <span style='color:#0000CD'>author</span> <u>devised</u> a <span style='color:#006400'>system</span>.,author,system,-1,1,0,1,0,0.5,0.5,0.5,-1,-1,1,1,1,0.5,0.5,0.5
devise,the <span style='color:#0000CD'>author</span> <u>devised</u> a <span style='color:#006400'>system</span>.,author,system,-1,-1,0,1,0,0.5,0.5,0,-1,1,1,1,1,0,0.5,0.5
devise,<span style='color:#0000CD'>company</span> has <u>devised</u> a <span style='color:#006400'>system</span>.,company,system,-1,1,0,1,0,0,0,0,-1,1,1,1,0.5,0,0,0
devise,<span style='color:#0000CD'>company</span> has <u>devised</u> a <span style='color:#006400'>system</span>.,company,system,-1,1,0,1,0,0.5,0.5,0.5,-1,1,1,1,1,0.5,0.5,0.5
flow,the <span style='color:#0000CD'>branch</span> <u>flows</u> a <span style='color:#006400'>river</span>.,branch,river,-1,-1,0,1,0,0,0,0,-1,-1,0,1,0,0,0,0
flow,the <span style='color:#0000CD'>branch</span> <u>flows</u> a <span style='color:#006400'>river</span>.,branch,river,-1,-1,0,-1,0,0,0,0,-1,-1,0,-1,0,0,0,0
flow,the <span style='color:#0000CD'>branch</span> <u>flows</u> a <span style='color:#006400'>river</span>.,branch,river,-1,1,0,1,0,0,0,0,-1,1,0,1,0,0,0,0
flow,the <span style='color:#0000CD'>branch</span> <u>flows</u> <span style='color:#006400'>eastward</span>.,branch,eastward,-1,-1,0,-1,0,1,1,1,-1,1,0,1,0,1,1,1
flow,the <span style='color:#0000CD'>river</span> <u>flows</u> <span style='color:#006400'>day</span>.,river,day,-1,-1,0,1,0,0,0,0,-1,-1,0,1,0,0,0,0
